l2_regularization,learning_rate,max_leaf_nodes,min_samples_leaf,max_bins,mean_test_score,std_test_score,rank_test_score
1.6888800017696118e-06,0.007082354674292195,83,67,2,0.7818185218354902,0.0029618652929658627,311
0.0005049832468098308,0.011384096027763203,4,5,12,0.7801806001040507,0.003046709190723966,312
1.4012786455098483,0.006847508743060656,18,44,4,0.7790801162210126,0.004875361680162185,313
1.4572492024411186,0.022637979073204903,2,5,2,0.7776468077949891,0.0035861888634640205,314
4.839191364339365e-05,0.018501302711610945,2,4,4,0.7774933126083554,0.0025035911191876085,315
447.16334859751765,0.02801422578378662,2,1,3,0.7770070321802117,0.0025668652753101915,316
0.33392277426735595,0.006575655515854614,23,11,3,0.7769814403695909,0.0025880953729384214,317
0.0031049089541206752,1.248722404334407,2,1,24,0.77465255612701,0.010823350904218858,318
2.6512111731656736e-05,1.6875111102226112,19,14,5,0.7741417515783227,0.032112604115639945,319
0.7192004518515406,0.005316565074844471,158,6,7,0.771197700994704,0.00506649618859994,320
0.00040203879917886335,0.005870855101207899,23,27,6,0.7675886137731037,0.004668051684131673,321
13.3640152981761,5.893923684288409,193,1,38,0.7667439137162313,0.011769516829183648,322
6.32181819450177e-06,1.2523461319752083,3,76,74,0.764696729347607,0.0328064996781917,323
2.469552666301621,0.007422297397210037,6,38,3,0.7636731420759792,0.0031387662209708457,324
0.012439280213927683,0.007183549993912514,3,2,18,0.7624446762139776,0.001558926688248557,325
114.34204285191858,0.0018309304491318712,52,1,3,0.7611650005297512,5.3875117265886293e-05,326
0.13061196029693847,0.0027669791263767924,24,1,12,0.7611650005297512,5.3875117265886293e-05,326
261.7776295406249,0.010870758981264071,2,10,80,0.7611650005297512,5.3875117265886293e-05,326
132.52039810519858,0.0050659778373152164,4,17,11,0.7611650005297512,5.3875117265886293e-05,326
2.427931115916624e-06,0.0023947518909675602,54,13,47,0.7611650005297512,5.3875117265886293e-05,326
0.012477719123998409,0.0010112535491362939,159,3,3,0.7611650005297512,5.3875117265886293e-05,326
1.7576360045376083,0.0029442937525844043,3,17,3,0.7611650005297512,5.3875117265886293e-05,326
28.09002147059767,0.0035495495205251546,20,31,9,0.7611650005297512,5.3875117265886293e-05,326
56.41186841554947,0.0010558092116014467,136,8,2,0.7611650005297512,5.3875117265886293e-05,326
6.575305420801218e-05,0.0047837529842197956,78,7,10,0.7611650005297512,5.3875117265886293e-05,326
1.8326978564085514e-05,0.002406546770614973,3,40,41,0.7611650005297512,5.3875117265886293e-05,326
2.6039341614868987,0.004288046251554899,60,3,87,0.7611650005297512,5.3875117265886293e-05,326
0.0004129712276149602,0.003911202300694776,153,66,10,0.7611650005297512,5.3875117265886293e-05,326
66.1177478163799,0.002723468963081668,15,4,8,0.7611650005297512,5.3875117265886293e-05,326
104.61243683116528,0.0015635833266772349,31,1,3,0.7611650005297512,5.3875117265886293e-05,326
497.08064309638297,0.0016163399195264852,2,9,5,0.7611650005297512,5.3875117265886293e-05,326
0.00015949001055862264,0.0011578356113802007,3,1,13,0.7611650005297512,5.3875117265886293e-05,326
0.00031203792308717563,0.0037423040581528824,12,20,2,0.7611650005297512,5.3875117265886293e-05,326
1.52140258231995e-05,0.0024817714295679184,12,59,6,0.7611650005297512,5.3875117265886293e-05,326
2.64974021758096e-05,0.0015744016531678564,129,2,2,0.7611650005297512,5.3875117265886293e-05,326
3.4394824425796133,0.0037419710070175595,27,60,111,0.7611650005297512,5.3875117265886293e-05,326
545.6478388713815,0.002978225674956438,179,4,9,0.7611650005297512,5.3875117265886293e-05,326
6.2296834664773355,0.0014868218949459216,11,4,5,0.7611650005297512,5.3875117265886293e-05,326
694.9965673077803,0.00356806041923571,108,2,3,0.7611650005297512,5.3875117265886293e-05,326
125.28555044949405,0.001881281790086629,111,21,36,0.7611650005297512,5.3875117265886293e-05,326
0.2975795455443988,0.003098461893924669,252,4,7,0.7611650005297512,5.3875117265886293e-05,326
3.382839419767769e-06,0.001207427075789893,94,1,38,0.7611650005297512,5.3875117265886293e-05,326
0.0006094150416021031,0.0014560366363000803,55,7,156,0.7611650005297512,5.3875117265886293e-05,326
95.2990506165188,0.0016358233035866864,69,52,4,0.7611650005297512,5.3875117265886293e-05,326
0.00033088620144647177,0.002856849442943835,24,16,14,0.7611650005297512,5.3875117265886293e-05,326
2.6832265362034585e-05,0.0011325622533864467,10,2,10,0.7611650005297512,5.3875117265886293e-05,326
0.0010259088828736918,0.0014465480510522657,3,6,2,0.7611650005297512,5.3875117265886293e-05,326
2.769055744711161,0.0021632153342851456,86,2,70,0.7611650005297512,5.3875117265886293e-05,326
0.0029207014226119116,0.001653145697373521,88,1,2,0.7611650005297512,5.3875117265886293e-05,326
302.6107803014919,0.001588149672852836,5,1,2,0.7611650005297512,5.3875117265886293e-05,326
645.9377072882263,0.004059863656303673,59,6,16,0.7611650005297512,5.3875117265886293e-05,326
0.0487966632603243,0.0014734521258676966,32,37,185,0.7611650005297512,5.3875117265886293e-05,326
0.000672936933815669,0.0012322486755296424,39,6,49,0.7611650005297512,5.3875117265886293e-05,326
7.495025569653614,0.002100419327357136,3,18,147,0.7611650005297512,5.3875117265886293e-05,326
1.3581874476508701e-06,0.002399482118195129,44,32,9,0.7611650005297512,5.3875117265886293e-05,326
839.0506134520764,0.010773038946370023,3,38,5,0.7611650005297512,5.3875117265886293e-05,326
0.006780357053605283,0.0021358449973044092,13,94,238,0.7611650005297512,5.3875117265886293e-05,326
1.577053756774617,0.004060906751834319,42,24,5,0.7611650005297512,5.3875117265886293e-05,326
2.648814255311992e-06,0.003497660828616566,14,13,107,0.7611650005297512,5.3875117265886293e-05,326
2.1549205418522517e-05,0.001210133293277457,12,66,2,0.7611650005297512,5.3875117265886293e-05,326
34.30762023102698,0.0017097049286799333,3,29,13,0.7611650005297512,5.3875117265886293e-05,326
1.0753264417730037e-06,0.0026476021359686753,13,12,56,0.7611650005297512,5.3875117265886293e-05,326
1.1105213683432889,0.003188147844477381,147,73,64,0.7611650005297512,5.3875117265886293e-05,326
1.7764807578045892e-06,0.0030106931888640867,2,97,2,0.7611650005297512,5.3875117265886293e-05,326
0.00015806229840878522,0.004348868440853541,19,3,3,0.7611650005297512,5.3875117265886293e-05,326
3.219189824675696e-05,0.0023741439678394926,15,27,46,0.7611650005297512,5.3875117265886293e-05,326
1.6247590089872443,0.0021131802682282214,3,31,16,0.7611650005297512,5.3875117265886293e-05,326
869.005260654442,0.009803410542679875,45,1,13,0.7611650005297512,5.3875117265886293e-05,326
2.8380737690404313e-05,0.0017800129029259268,52,12,19,0.7611650005297512,5.3875117265886293e-05,326
0.27222502236071133,0.001104751112386208,10,3,11,0.7611650005297512,5.3875117265886293e-05,326
0.33358240866582195,0.00258881757855745,24,5,2,0.7611650005297512,5.3875117265886293e-05,326
4.0306320799342064e-05,0.0038254651082123494,231,5,41,0.7611650005297512,5.3875117265886293e-05,326
3.8122040958436756e-06,0.0030739964804998893,9,15,187,0.7611650005297512,5.3875117265886293e-05,326
1.9957131871408862e-05,0.004112662173527758,2,1,11,0.7611650005297512,5.3875117265886293e-05,326
222.6302836621602,0.008843864254536761,5,20,2,0.7611650005297512,5.3875117265886293e-05,326
5.923069384829847e-06,0.0020587746068160863,14,34,50,0.7611650005297512,5.3875117265886293e-05,326
1.1152026621802813e-06,0.0034721854370174227,39,13,82,0.7611650005297512,5.3875117265886293e-05,326
0.6686509030061772,0.006379277878174309,2,36,147,0.7611650005297512,5.3875117265886293e-05,326
0.0003172161911491674,0.001046603365899983,5,2,5,0.7611650005297512,5.3875117265886293e-05,326
567.2557054047988,0.014263968023543662,6,1,3,0.7611650005297512,5.3875117265886293e-05,326
0.002013497955648809,0.0022153859414431516,77,5,81,0.7611650005297512,5.3875117265886293e-05,326
1.2917951750830623,0.0011480409199518423,86,1,24,0.7611650005297512,5.3875117265886293e-05,326
1.2018197459654787e-06,0.004308730798202056,34,1,2,0.7611650005297512,5.3875117265886293e-05,326
0.018336227955514713,0.0014428094367980313,69,16,10,0.7611650005297512,5.3875117265886293e-05,326
38.66378771635015,0.0011869179680979028,7,1,2,0.7611650005297512,5.3875117265886293e-05,326
95.67192700823642,0.0036997849546449952,5,43,84,0.7611650005297512,5.3875117265886293e-05,326
0.00022031154672418727,0.002069270513840255,179,70,18,0.7611650005297512,5.3875117265886293e-05,326
0.31139077999455916,0.0016135472266690068,51,1,41,0.7611650005297512,5.3875117265886293e-05,326
18.97082643050368,0.004103906281576783,15,89,13,0.7611650005297512,5.3875117265886293e-05,326
0.21643238195039047,0.0010058928266039081,98,80,3,0.7611650005297512,5.3875117265886293e-05,326
0.00011794127140187706,0.001722007407062521,142,45,13,0.7611650005297512,5.3875117265886293e-05,326
0.018903647880616204,0.0013924982732343068,232,1,71,0.7611650005297512,5.3875117265886293e-05,326
3.8931636031400947,0.002977495007303536,167,18,9,0.7611650005297512,5.3875117265886293e-05,326
3.0791008819445167e-06,0.009182932070293944,2,2,4,0.7611650005297512,5.3875117265886293e-05,326
2.188679290865009,0.00112655504418521,28,2,8,0.7611650005297512,5.3875117265886293e-05,326
0.12026425991645984,0.004593461917450091,6,1,36,0.7611650005297512,5.3875117265886293e-05,326
931.229230454666,0.01089595812549488,2,2,151,0.7611650005297512,5.3875117265886293e-05,326
338.76485685673896,0.0025816725822887282,7,8,27,0.7611650005297512,5.3875117265886293e-05,326
3.354677729095793,0.008588609784684786,2,31,40,0.7611650005297512,5.3875117265886293e-05,326
2.5755920075654197,0.001244927257081549,3,7,46,0.7611650005297512,5.3875117265886293e-05,326
8.847946977253685e-06,0.0012959246842597098,71,7,92,0.7611650005297512,5.3875117265886293e-05,326
0.005700446086412016,0.0038377395438936542,3,66,2,0.7611650005297512,5.3875117265886293e-05,326
24.026727247361276,0.0040436026749881724,162,6,11,0.7611650005297512,5.3875117265886293e-05,326
0.001061501893311757,0.0017708404447125663,12,11,165,0.7611650005297512,5.3875117265886293e-05,326
2.868579415510844e-05,0.002822205292584636,231,1,9,0.7611650005297512,5.3875117265886293e-05,326
0.0015470785069062758,0.0020911616178808084,42,14,77,0.7611650005297512,5.3875117265886293e-05,326
0.001071693137120838,0.0023921976958389247,41,52,15,0.7611650005297512,5.3875117265886293e-05,326
3.340069146522957e-05,0.002747542619422369,12,3,14,0.7611650005297512,5.3875117265886293e-05,326
85.25033850622899,0.003905533429116405,4,4,77,0.7611650005297512,5.3875117265886293e-05,326
4.95718215559477,0.0016478296432293749,23,1,22,0.7611650005297512,5.3875117265886293e-05,326
0.0014710473080527889,0.0012392780734233764,10,9,126,0.7611650005297512,5.3875117265886293e-05,326
0.00020769779042094228,2.497948323688924,77,17,48,0.7610347750915765,0.03876702228755467,422
25.644359904560215,3.14984464007493,16,5,246,0.758350716867096,0.03429647805670503,423
457.2299207996844,7.124852682883084,83,19,10,0.7536391741384503,0.03417601066348362,424
0.00010112922788023253,1.6369664523571574,91,92,4,0.7532308023347042,0.008778106730020193,425
0.00013058230324657481,2.535101347995252,136,70,89,0.7531283073624272,0.01108461902303024,426
14.584668751026955,5.794252064953775,167,40,9,0.7505182177894525,0.01352096464570638,427
0.0053191935715691625,3.9058919870836033,134,12,105,0.7491106747555654,0.015281898840954444,428
0.05252420896564914,6.7517226379534945,174,4,109,0.7468590965147616,0.02823827568355589,429
0.000440897365601381,5.009131915822009,49,60,57,0.7465510613772776,0.01801518790015588,430
0.17319885170723684,6.883700652767746,95,10,70,0.7444003700233892,0.03666872710925905,431
0.33894331958456675,4.271861910223725,38,4,131,0.7424038583568283,0.035137833991399754,432
6.2927448225732325,2.2821667060313695,8,1,22,0.7342148916237257,0.029719977610562734,433
0.6781750274634555,5.232826655694392,27,17,22,0.7294298027344329,0.01365854275443284,434
0.004678285439593781,1.81432283134985,11,2,3,0.7195770047723453,0.03948394118231688,435
0.09481639143550287,3.4264089331982834,60,10,39,0.7194444310710257,0.09089423376901015,436
0.014786869821644517,6.48436383355584,170,78,82,0.7178896319596977,0.0692965828352593,437
16.746594241474178,1.3717775632111262,2,8,41,0.7178334799769628,0.09175039282870576,438
11.687594286587936,4.695888903867508,17,1,210,0.7114126604134745,0.06750113711201308,439
0.29858638805735704,3.745595893655143,62,21,30,0.7102367635497158,0.11182785856789561,440
187.81477054510773,8.963693947550478,187,1,4,0.7052955986769158,0.028122820686564295,441
0.15427751578669224,2.9095691585723698,14,1,2,0.703680655207994,0.05439627750585782,442
50.332652158540434,6.744011842385236,5,19,6,0.7026568255772692,0.06410419405968264,443
6.307091892726542,5.31322662367933,23,2,192,0.7020958330447131,0.05317799174715089,444
0.00011948058854456485,1.4513985790903956,2,86,9,0.6979276364862451,0.07607754515929244,445
1.9981747513889493e-05,1.355210157488563,2,32,18,0.6973860523322069,0.049766609930310325,446
0.8290619165774523,6.884775962269214,37,6,65,0.6955472771364815,0.085722462918381,447
0.0038698678568274618,4.621746406010927,8,84,81,0.6928341489208224,0.1422231906207171,448
0.007999837644300825,4.862152907647117,11,14,20,0.6839498211864754,0.024162964190643618,449
0.00015314668981942218,4.351821508981831,61,26,14,0.6838978515357297,0.08439248042188432,450
41.25204705921523,5.622367988181542,4,19,4,0.6837201237144938,0.0034879145030307303,451
5.1402490243448417e-05,3.448307443800152,4,1,9,0.6746881206869701,0.054325341764706894,452
0.005400902921274029,5.853191944901555,13,53,34,0.672816512383813,0.024530326118948446,453
0.1373100320677795,4.526687657288252,10,77,6,0.6660634938258202,0.155438830325433,454
0.008638591374636658,2.5762526005984285,203,61,17,0.6582248571677949,0.10213881504244653,455
5.6126240716196844e-05,4.115729904576567,55,2,4,0.6572104336901416,0.11808247097696127,456
0.009444645260008,4.603532053997694,62,2,45,0.6567232362275759,0.14130803890119223,457
3.64055332941976e-05,9.849188789265183,69,1,12,0.6542800796706405,0.19660931663121778,458
0.0003585555569609749,6.842495734270088,182,8,30,0.6494806097165364,0.11086954268428743,459
670.5191196372829,3.5315200291291284,2,64,104,0.6487897356337141,0.15174347702535168,460
3.808873652433345e-06,4.354528671762793,62,56,12,0.6479873501651726,0.07896563915808859,461
4.126810260773779,6.084462699006125,181,8,2,0.6471001259121012,0.061865252172302224,462
0.7723043179056533,2.3577987799144493,99,71,2,0.644102150429344,0.051073039790140266,463
1.2547900251620395e-06,7.141306090437756,97,15,6,0.6439225230368054,0.12099485122813601,464
37.8351592604768,3.773579128740061,5,5,99,0.6397488930493868,0.05497817102067621,465
0.00015940504448356545,2.752385485420339,149,14,2,0.6358629236596682,0.09735886877847214,466
0.6946402296901505,4.010242176944695,3,66,42,0.6290518142461625,0.05297728450811012,467
0.12001951018623476,9.967194043756558,103,5,42,0.6269812029231783,0.0762224876416465,468
3.816882027304217,4.907954131429537,16,4,9,0.6241605655220276,0.15994236909009557,469
0.017559722802450134,8.10404719397067,170,13,18,0.6205813048450041,0.13378645646031256,470
6.103254162584479e-06,3.347212040739122,50,35,3,0.6090359430004155,0.1134346320636724,471
0.0004661183823239228,3.2014299128172063,5,1,2,0.6084763129190007,0.07398886783886388,472
1.58231116515698e-06,3.6263322330689416,2,4,17,0.6042533497547997,0.004271818015816443,473
2.7177337158151378e-06,3.1467983328393956,2,3,43,0.6042533497547997,0.004271818015816443,473
7.8450969706534295,3.5712104848492343,2,2,11,0.6042533497547997,0.004271818015816443,473
0.0002721228696845365,3.5235886687429874,109,58,159,0.5992271135637415,0.17250677867141703,476
0.03569546061952873,6.5234950185746365,141,36,202,0.5929679147668907,0.05751748913315476,477
1.0353663984058139e-05,4.724815374064929,32,22,2,0.5821187392545263,0.15013247363042084,478
1.7627582809521986e-05,3.138922107177899,3,25,19,0.5454676343344893,0.13987821576857348,479
3.191697691188893e-05,6.795037062917215,14,2,7,0.5398067677467859,0.13530091182730947,480
1.1360395066843183e-05,4.537348821030536,11,70,41,0.521366974086081,0.25307051023805244,481
7.5841427401823564e-06,2.0273423048559573,3,94,218,0.4950637740125872,0.24310886501895498,482
0.33792170757906986,2.889592205099088,4,57,202,0.47288003994339933,0.16134997819054825,483
2.672836210037355e-06,9.311597501695577,18,23,64,0.45648238368687466,0.22193785727112655,484
3.0464815236568575e-06,3.1398663842490393,26,79,4,0.4260194990994231,0.1601565332986022,485
0.034717577863092715,1.8334312309502478,2,4,38,0.3915752866428533,0.023108776047289205,486
4.572702954260362e-06,6.353408312991744,7,23,2,0.34994169134881187,0.17511970854775064,487
0.00031983300814853805,3.1802909514850093,3,1,43,0.34151166246714026,0.07201848628513513,488
0.09326175403304558,5.6707579510708275,5,3,157,0.2868990071628576,0.004098804725838537,489
2.6626195555784736e-06,5.18799175365845,4,3,15,0.28195954207886137,0.004868647563820234,490
51.87114568597061,7.253822654509947,2,3,41,0.27896511027912074,0.005945458774463342,491
9.003019406166098e-06,6.880348475968007,2,24,77,0.27896511027912074,0.005945458774463342,491
0.13344156529543905,6.487863462013861,2,4,3,0.27896511027912074,0.005945458774463342,491
0.5682684117289029,7.664654042683009,2,54,11,0.27896511027912074,0.005945458774463342,491
145.52109268668642,6.286166068814947,2,15,13,0.27896511027912074,0.005945458774463342,491
3.266870212715632e-06,4.124887995380656,2,40,47,0.27896511027912074,0.005945458774463342,491
1.8354272947445696e-06,4.3376699540738235,28,52,4,0.2754069020923287,0.020853625771863216,497
2.7714646687761415e-05,9.684175610940095,19,52,95,0.27461415531058725,0.003066314301306679,498
2.6767224515721364e-06,5.731436169665916,6,52,96,0.26161326660597867,0.016155642068058845,499
4.977098633939673e-05,8.641628604900243,6,4,63,0.25168263207219815,0.009578855551715759,500
